state,state_code,year,month,all_births,white_births,black_births,hisp_births,all_denom,white_denom,black_denom,hisp_denom,otherrace_births,otherrace_denom
Indiana,18,2023,October,6629,4502,847,876,NA,NA,NA,NA,404,NA
Indiana,18,2023,November,6377,4278,789,948,NA,NA,NA,NA,362,NA
Indiana,18,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Iowa,19,2016,January,3088,2445,213,261,589319,489938,24514,40842,169,34025
Iowa,19,2016,February,2957,2331,206,258,589319,489938,24514,40842,162,34025
Iowa,19,2016,March,3343,2696,168,299,589319,489938,24514,40842,180,34025
Iowa,19,2016,April,3250,2585,204,289,589319,489938,24514,40842,172,34025
Iowa,19,2016,May,3375,2676,194,307,589319,489938,24514,40842,198,34025
Iowa,19,2016,June,3330,2716,185,272,589319,489938,24514,40842,157,34025
Iowa,19,2016,July,3405,2687,223,313,589319,489938,24514,40842,182,34025
Iowa,19,2016,August,3544,2866,208,306,589319,489938,24514,40842,164,34025
Iowa,19,2016,September,3442,2726,225,318,589319,489938,24514,40842,173,34025
Iowa,19,2016,October,3236,2571,205,285,589319,489938,24514,40842,175,34025
Iowa,19,2016,November,3197,2525,231,267,589319,489938,24514,40842,174,34025
Iowa,19,2016,December,3236,2552,205,298,589319,489938,24514,40842,181,34025
Iowa,19,2017,January,3055,2332,242,292,592278,487565,25991,43099,189,35623
Iowa,19,2017,February,2909,2256,205,265,592278,487565,25991,43099,183,35623
Iowa,19,2017,March,3237,2504,225,298,592278,487565,25991,43099,210,35623
Iowa,19,2017,April,3058,2419,187,273,592278,487565,25991,43099,179,35623
Iowa,19,2017,May,3270,2557,228,285,592278,487565,25991,43099,200,35623
Iowa,19,2017,June,3239,2557,209,279,592278,487565,25991,43099,194,35623
Iowa,19,2017,July,3391,2665,242,292,592278,487565,25991,43099,192,35623
Iowa,19,2017,August,3593,2814,249,346,592278,487565,25991,43099,184,35623
Iowa,19,2017,September,3342,2606,229,331,592278,487565,25991,43099,176,35623
Iowa,19,2017,October,3142,2480,203,283,592278,487565,25991,43099,176,35623
Iowa,19,2017,November,3082,2421,203,281,592278,487565,25991,43099,177,35623
Iowa,19,2017,December,3112,2399,235,302,592278,487565,25991,43099,176,35623
Iowa,19,2018,January,3122,2490,203,274,594866,486775,26664,44109,155,37318
Iowa,19,2018,February,2851,2200,198,276,594866,486775,26664,44109,177,37318
Iowa,19,2018,March,3156,2432,214,318,594866,486775,26664,44109,192,37318
Iowa,19,2018,April,3087,2388,212,294,594866,486775,26664,44109,193,37318
Iowa,19,2018,May,3340,2582,237,344,594866,486775,26664,44109,177,37318
Iowa,19,2018,June,3123,2450,198,310,594866,486775,26664,44109,165,37318
Iowa,19,2018,July,3294,2568,238,311,594866,486775,26664,44109,177,37318
Iowa,19,2018,August,3387,2625,222,356,594866,486775,26664,44109,184,37318
Iowa,19,2018,September,3115,2393,223,303,594866,486775,26664,44109,196,37318
Iowa,19,2018,October,3270,2576,200,327,594866,486775,26664,44109,167,37318
Iowa,19,2018,November,3052,2326,241,303,594866,486775,26664,44109,182,37318
Iowa,19,2018,December,2988,2297,229,278,594866,486775,26664,44109,184,37318
Iowa,19,2019,January,3063,2345,234,315,594283,484874,27493,45065,169,36851
Iowa,19,2019,February,2865,2169,249,288,594283,484874,27493,45065,159,36851
Iowa,19,2019,March,3067,2403,230,265,594283,484874,27493,45065,169,36851
Iowa,19,2019,April,3111,2419,252,273,594283,484874,27493,45065,167,36851
Iowa,19,2019,May,3272,2559,246,311,594283,484874,27493,45065,156,36851
Iowa,19,2019,June,3140,2431,238,302,594283,484874,27493,45065,169,36851
Iowa,19,2019,July,3443,2661,213,368,594283,484874,27493,45065,201,36851
Iowa,19,2019,August,3400,2651,234,341,594283,484874,27493,45065,174,36851
Iowa,19,2019,September,3230,2507,253,294,594283,484874,27493,45065,176,36851
Iowa,19,2019,October,3202,2480,212,334,594283,484874,27493,45065,176,36851
Iowa,19,2019,November,2912,2226,214,302,594283,484874,27493,45065,170,36851
Iowa,19,2019,December,2944,2199,252,302,594283,484874,27493,45065,191,36851
Iowa,19,2020,January,3035,2241,280,336,597922,484008,28887,46771,178,38256
Iowa,19,2020,February,2844,2206,205,275,597922,484008,28887,46771,158,38256
Iowa,19,2020,March,3029,2282,218,342,597922,484008,28887,46771,187,38256
Iowa,19,2020,April,2871,2225,178,294,597922,484008,28887,46771,174,38256
Iowa,19,2020,May,3216,2463,248,304,597922,484008,28887,46771,201,38256
Iowa,19,2020,June,3030,2338,207,321,597922,484008,28887,46771,164,38256
Iowa,19,2020,July,3153,2405,243,329,597922,484008,28887,46771,176,38256
Iowa,19,2020,August,3190,2426,239,315,597922,484008,28887,46771,210,38256
Iowa,19,2020,September,3095,2376,234,302,597922,484008,28887,46771,183,38256
Iowa,19,2020,October,2988,2270,211,317,597922,484008,28887,46771,190,38256
Iowa,19,2020,November,2764,2122,202,280,597922,484008,28887,46771,160,38256
Iowa,19,2020,December,2899,2188,220,310,597922,484008,28887,46771,181,38256
Iowa,19,2021,January,2807,2149,196,279,606327,488850,29736,48820,183,38921
Iowa,19,2021,February,2730,2120,177,267,606327,488850,29736,48820,166,38921
Iowa,19,2021,March,3080,2341,204,345,606327,488850,29736,48820,190,38921
Iowa,19,2021,April,2971,2307,176,295,606327,488850,29736,48820,193,38921
Iowa,19,2021,May,3040,2354,205,300,606327,488850,29736,48820,181,38921
Iowa,19,2021,June,3196,2491,223,335,606327,488850,29736,48820,147,38921
Iowa,19,2021,July,3328,2544,234,359,606327,488850,29736,48820,191,38921
Iowa,19,2021,August,3312,2508,237,376,606327,488850,29736,48820,191,38921
Iowa,19,2021,September,3257,2523,218,343,606327,488850,29736,48820,173,38921
Iowa,19,2021,October,3143,2368,232,353,606327,488850,29736,48820,190,38921
Iowa,19,2021,November,3002,2252,240,314,606327,488850,29736,48820,196,38921
Iowa,19,2021,December,2969,2210,225,337,606327,488850,29736,48820,197,38921
Iowa,19,2022,January,2930,2197,213,333,608952,487626,30419,50957,187,39950
Iowa,19,2022,February,2736,2090,199,295,608952,487626,30419,50957,152,39950
Iowa,19,2022,March,3156,2407,225,326,608952,487626,30419,50957,198,39950
Iowa,19,2022,April,2976,2299,193,307,608952,487626,30419,50957,177,39950
Iowa,19,2022,May,2974,2252,200,329,608952,487626,30419,50957,193,39950
Iowa,19,2022,June,3044,2282,211,358,608952,487626,30419,50957,193,39950
Iowa,19,2022,July,3217,2403,233,376,608952,487626,30419,50957,205,39950
Iowa,19,2022,August,3269,2503,189,383,608952,487626,30419,50957,194,39950
Iowa,19,2022,September,3074,2291,238,361,608952,487626,30419,50957,184,39950
Iowa,19,2022,October,3017,2237,216,374,608952,487626,30419,50957,190,39950
Iowa,19,2022,November,3041,2289,227,339,608952,487626,30419,50957,186,39950
Iowa,19,2022,December,3072,2277,218,391,608952,487626,30419,50957,186,39950
Iowa,19,2023,January,2891,2185,223,319,NA,NA,NA,NA,164,NA
Iowa,19,2023,February,2733,2046,189,324,NA,NA,NA,NA,174,NA
Iowa,19,2023,March,3039,2299,209,336,NA,NA,NA,NA,195,NA
Iowa,19,2023,April,2878,2179,197,332,NA,NA,NA,NA,170,NA
Iowa,19,2023,May,3120,2346,205,365,NA,NA,NA,NA,204,NA
Iowa,19,2023,June,3110,2355,208,331,NA,NA,NA,NA,216,NA
Iowa,19,2023,July,3173,2392,211,378,NA,NA,NA,NA,192,NA
Iowa,19,2023,August,3283,2426,245,411,NA,NA,NA,NA,201,NA
Iowa,19,2023,September,2962,2220,212,355,NA,NA,NA,NA,175,NA
Iowa,19,2023,October,2904,2140,220,361,NA,NA,NA,NA,183,NA
Iowa,19,2023,November,2962,2198,233,328,NA,NA,NA,NA,203,NA
Iowa,19,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Kansas,20,2016,January,3076,2179,199,515,558638,404783,34677,75373,183,43805
Kansas,20,2016,February,2888,2069,190,467,558638,404783,34677,75373,162,43805
Kansas,20,2016,March,3248,2313,219,516,558638,404783,34677,75373,200,43805
Kansas,20,2016,April,2985,2152,195,472,558638,404783,34677,75373,166,43805
Kansas,20,2016,May,3079,2213,197,488,558638,404783,34677,75373,181,43805
Kansas,20,2016,June,3320,2398,210,504,558638,404783,34677,75373,208,43805
Kansas,20,2016,July,3400,2337,258,599,558638,404783,34677,75373,206,43805
Kansas,20,2016,August,3365,2350,243,561,558638,404783,34677,75373,211,43805
Kansas,20,2016,September,3296,2320,216,564,558638,404783,34677,75373,196,43805
Kansas,20,2016,October,3156,2268,195,517,558638,404783,34677,75373,176,43805
Kansas,20,2016,November,3145,2217,200,547,558638,404783,34677,75373,181,43805
Kansas,20,2016,December,3095,2119,221,548,558638,404783,34677,75373,207,43805
Kansas,20,2017,January,2944,2045,210,486,558606,401655,34446,77614,203,44891
Kansas,20,2017,February,2664,1909,182,413,558606,401655,34446,77614,160,44891
Kansas,20,2017,March,3103,2203,211,492,558606,401655,34446,77614,197,44891
Kansas,20,2017,April,2850,2044,196,442,558606,401655,34446,77614,168,44891
Kansas,20,2017,May,3134,2201,194,513,558606,401655,34446,77614,226,44891
Kansas,20,2017,June,3074,2165,193,503,558606,401655,34446,77614,213,44891
Kansas,20,2017,July,3200,2234,240,521,558606,401655,34446,77614,205,44891
Kansas,20,2017,August,3463,2409,232,601,558606,401655,34446,77614,221,44891
Kansas,20,2017,September,3155,2193,217,532,558606,401655,34446,77614,213,44891
Kansas,20,2017,October,3060,2145,205,492,558606,401655,34446,77614,218,44891
Kansas,20,2017,November,2950,2066,225,479,558606,401655,34446,77614,180,44891
Kansas,20,2017,December,2922,1980,243,489,558606,401655,34446,77614,210,44891
Kansas,20,2018,January,2942,2023,229,492,560121,401219,34263,78789,198,45850
Kansas,20,2018,February,2779,1975,185,423,560121,401219,34263,78789,196,45850
Kansas,20,2018,March,2999,2084,217,504,560121,401219,34263,78789,194,45850
Kansas,20,2018,April,2867,2047,185,453,560121,401219,34263,78789,182,45850
Kansas,20,2018,May,3061,2174,206,504,560121,401219,34263,78789,177,45850
Kansas,20,2018,June,3068,2138,214,515,560121,401219,34263,78789,201,45850
Kansas,20,2018,July,3023,2147,215,460,560121,401219,34263,78789,201,45850
Kansas,20,2018,August,3378,2319,238,599,560121,401219,34263,78789,222,45850
Kansas,20,2018,September,3098,2157,206,538,560121,401219,34263,78789,197,45850
Kansas,20,2018,October,3134,2223,229,478,560121,401219,34263,78789,204,45850
Kansas,20,2018,November,2923,2000,228,496,560121,401219,34263,78789,199,45850
Kansas,20,2018,December,2989,2036,223,515,560121,401219,34263,78789,215,45850
Kansas,20,2019,January,2980,2084,194,505,561891,400171,34271,80506,197,46943
Kansas,20,2019,February,2595,1774,189,431,561891,400171,34271,80506,201,46943
Kansas,20,2019,March,2856,1974,190,495,561891,400171,34271,80506,197,46943
Kansas,20,2019,April,2877,2030,193,465,561891,400171,34271,80506,189,46943
Kansas,20,2019,May,2974,2085,225,491,561891,400171,34271,80506,173,46943
Kansas,20,2019,June,2848,2018,164,493,561891,400171,34271,80506,173,46943
Kansas,20,2019,July,3236,2290,228,514,561891,400171,34271,80506,204,46943
Kansas,20,2019,August,3231,2231,236,562,561891,400171,34271,80506,202,46943
Kansas,20,2019,September,3108,2138,205,539,561891,400171,34271,80506,226,46943
Kansas,20,2019,October,3052,2083,220,539,561891,400171,34271,80506,210,46943
Kansas,20,2019,November,2706,1850,214,494,561891,400171,34271,80506,148,46943
Kansas,20,2019,December,2932,1992,200,543,561891,400171,34271,80506,197,46943
Kansas,20,2020,January,2780,1906,213,460,562644,399858,34140,81816,201,46830
Kansas,20,2020,February,2671,1882,186,422,562644,399858,34140,81816,181,46830
Kansas,20,2020,March,2962,2069,233,468,562644,399858,34140,81816,192,46830
Kansas,20,2020,April,2790,1949,196,471,562644,399858,34140,81816,174,46830
Kansas,20,2020,May,2878,1987,186,495,562644,399858,34140,81816,210,46830
Kansas,20,2020,June,2845,1996,187,499,562644,399858,34140,81816,163,46830
Kansas,20,2020,July,3032,2082,191,540,562644,399858,34140,81816,219,46830
Kansas,20,2020,August,3040,2084,206,548,562644,399858,34140,81816,202,46830
Kansas,20,2020,September,2984,2064,220,508,562644,399858,34140,81816,192,46830
Kansas,20,2020,October,2834,1869,211,554,562644,399858,34140,81816,200,46830
Kansas,20,2020,November,2731,1855,180,488,562644,399858,34140,81816,208,46830
Kansas,20,2020,December,2829,1920,203,517,562644,399858,34140,81816,189,46830
Kansas,20,2021,January,2597,1800,189,456,568631,402307,34393,84568,152,47363
Kansas,20,2021,February,2547,1818,147,426,568631,402307,34393,84568,156,47363
Kansas,20,2021,March,2939,2038,200,530,568631,402307,34393,84568,171,47363
Kansas,20,2021,April,2855,1979,209,475,568631,402307,34393,84568,192,47363
Kansas,20,2021,May,2829,1963,171,514,568631,402307,34393,84568,181,47363
Kansas,20,2021,June,2952,2004,195,549,568631,402307,34393,84568,204,47363
Kansas,20,2021,July,3112,2159,202,534,568631,402307,34393,84568,217,47363
Kansas,20,2021,August,3024,2124,209,515,568631,402307,34393,84568,176,47363
Kansas,20,2021,September,3038,2084,213,540,568631,402307,34393,84568,201,47363
Kansas,20,2021,October,2937,2067,169,512,568631,402307,34393,84568,189,47363
Kansas,20,2021,November,2884,1999,191,515,568631,402307,34393,84568,179,47363
Kansas,20,2021,December,2991,2021,221,556,568631,402307,34393,84568,193,47363
Kansas,20,2022,January,2805,1918,165,532,570508,400548,34590,87373,190,47997
Kansas,20,2022,February,2545,1734,159,467,570508,400548,34590,87373,185,47997
Kansas,20,2022,March,2872,2002,200,500,570508,400548,34590,87373,170,47997
Kansas,20,2022,April,2629,1849,163,453,570508,400548,34590,87373,164,47997
Kansas,20,2022,May,2689,1885,184,438,570508,400548,34590,87373,182,47997
Kansas,20,2022,June,2842,1925,182,538,570508,400548,34590,87373,197,47997
Kansas,20,2022,July,2898,1960,183,548,570508,400548,34590,87373,207,47997
Kansas,20,2022,August,3260,2274,215,588,570508,400548,34590,87373,183,47997
Kansas,20,2022,September,3110,2150,194,576,570508,400548,34590,87373,190,47997
Kansas,20,2022,October,2775,1904,174,542,570508,400548,34590,87373,155,47997
Kansas,20,2022,November,2995,2024,204,579,570508,400548,34590,87373,188,47997
Kansas,20,2022,December,2981,2044,185,548,570508,400548,34590,87373,204,47997
Kansas,20,2023,January,2910,1968,194,575,NA,NA,NA,NA,173,NA
Kansas,20,2023,February,2493,1694,174,475,NA,NA,NA,NA,150,NA
Kansas,20,2023,March,2854,2005,177,494,NA,NA,NA,NA,178,NA
Kansas,20,2023,April,2642,1801,184,491,NA,NA,NA,NA,166,NA
Kansas,20,2023,May,2802,1985,142,502,NA,NA,NA,NA,173,NA
Kansas,20,2023,June,2943,1980,204,569,NA,NA,NA,NA,190,NA
Kansas,20,2023,July,2927,1986,202,539,NA,NA,NA,NA,200,NA
Kansas,20,2023,August,3013,2039,180,602,NA,NA,NA,NA,192,NA
Kansas,20,2023,September,2958,1937,180,615,NA,NA,NA,NA,226,NA
Kansas,20,2023,October,2851,1930,193,552,NA,NA,NA,NA,176,NA
Kansas,20,2023,November,2816,1860,196,582,NA,NA,NA,NA,178,NA
Kansas,20,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Kentucky,21,2016,January,4382,3533,418,248,848442,706594,75585,32536,183,33727
Kentucky,21,2016,February,4324,3506,410,246,848442,706594,75585,32536,162,33727
Kentucky,21,2016,March,4597,3770,400,235,848442,706594,75585,32536,192,33727
Kentucky,21,2016,April,4441,3665,348,259,848442,706594,75585,32536,169,33727
Kentucky,21,2016,May,4602,3725,412,289,848442,706594,75585,32536,176,33727
Kentucky,21,2016,June,4667,3796,408,291,848442,706594,75585,32536,172,33727
Kentucky,21,2016,July,4827,3915,450,275,848442,706594,75585,32536,187,33727
Kentucky,21,2016,August,5063,4175,429,269,848442,706594,75585,32536,190,33727
Kentucky,21,2016,September,4840,3955,410,273,848442,706594,75585,32536,202,33727
Kentucky,21,2016,October,4696,3862,378,248,848442,706594,75585,32536,208,33727
Kentucky,21,2016,November,4552,3663,405,265,848442,706594,75585,32536,219,33727
Kentucky,21,2016,December,4458,3581,434,239,848442,706594,75585,32536,204,33727
Kentucky,21,2017,January,4317,3435,441,265,848472,702471,76411,34213,176,35377
Kentucky,21,2017,February,4039,3233,409,236,848472,702471,76411,34213,161,35377
